year,municipality,type_of_debt,mean_debt_euro
2003,Mäntyharju,Loans charged on business activities or a source of income,4234
2003,Pertunmaa,Loans charged on business activities or a source of income,7314
2003,Puumala,Loans charged on business activities or a source of income,7551
2003,Joroinen,Loans charged on business activities or a source of income,5418
2003,Juva,Loans charged on business activities or a source of income,10369
2003,Pieksämäki,Loans charged on business activities or a source of income,2859
2003,Enonkoski,Loans charged on business activities or a source of income,8654
2003,Heinävesi,Loans charged on business activities or a source of income,3641
2003,Rantasalmi,Loans charged on business activities or a source of income,12925
2003,Savonlinna,Loans charged on business activities or a source of income,2429
2003,Sulkava,Loans charged on business activities or a source of income,7019
2003,Kaavi,Loans charged on business activities or a source of income,2805
2003,Rautavaara,Loans charged on business activities or a source of income,3819
2003,Tuusniemi,Loans charged on business activities or a source of income,4754
2003,Kuopio,Loans charged on business activities or a source of income,2621
2003,Siilinjärvi,Loans charged on business activities or a source of income,3553
2003,Rautalampi,Loans charged on business activities or a source of income,5556
2003,Suonenjoki,Loans charged on business activities or a source of income,3335
2003,Tervo,Loans charged on business activities or a source of income,5175
2003,Vesanto,Loans charged on business activities or a source of income,5398
2003,Leppävirta,Loans charged on business activities or a source of income,3402
2003,Varkaus,Loans charged on business activities or a source of income,1529
2003,Iisalmi,Loans charged on business activities or a source of income,3204
2003,Keitele,Loans charged on business activities or a source of income,6222
2003,Kiuruvesi,Loans charged on business activities or a source of income,12310
2003,Lapinlahti,Loans charged on business activities or a source of income,7268
2003,Pielavesi,Loans charged on business activities or a source of income,7233
2003,Sonkajärvi,Loans charged on business activities or a source of income,6874
2003,Vieremä,Loans charged on business activities or a source of income,16935
2003,Ilomantsi,Loans charged on business activities or a source of income,2335
2003,Joensuu,Loans charged on business activities or a source of income,1911
2003,Juuka,Loans charged on business activities or a source of income,2527
2003,Kontiolahti,Loans charged on business activities or a source of income,4791
2003,Liperi,Loans charged on business activities or a source of income,5384
2003,Outokumpu,Loans charged on business activities or a source of income,2959
2003,Polvijärvi,Loans charged on business activities or a source of income,5267
2003,Kitee,Loans charged on business activities or a source of income,4392
2003,Rääkkylä,Loans charged on business activities or a source of income,8873
2003,Tohmajärvi,Loans charged on business activities or a source of income,7791
2003,Lieksa,Loans charged on business activities or a source of income,2811
2003,Nurmes,Loans charged on business activities or a source of income,3766
2003,Halsua,Loans charged on business activities or a source of income,8688
2003,Kaustinen,Loans charged on business activities or a source of income,7297
2003,Lestijärvi,Loans charged on business activities or a source of income,6315
2003,Perho,Loans charged on business activities or a source of income,3060
2003,Toholampi,Loans charged on business activities or a source of income,13771
2003,Veteli,Loans charged on business activities or a source of income,2283
2003,Kannus,Loans charged on business activities or a source of income,7211
2003,Kokkola,Loans charged on business activities or a source of income,3168
2003,Haapavesi,Loans charged on business activities or a source of income,8966
2003,Pyhäntä,Loans charged on business activities or a source of income,6380
2003,Siikalatva,Loans charged on business activities or a source of income,10109
2003,Kuusamo,Loans charged on business activities or a source of income,3399
2003,Taivalkoski,Loans charged on business activities or a source of income,2480
2003,Haapajärvi,Loans charged on business activities or a source of income,5034
2003,Kärsämäki,Loans charged on business activities or a source of income,13183
2003,Nivala,Loans charged on business activities or a source of income,11784
2003,Pyhäjärvi,Loans charged on business activities or a source of income,4207
2003,Reisjärvi,Loans charged on business activities or a source of income,16625
2003,Hailuoto,Loans charged on business activities or a source of income,3707
2003,Kempele,Loans charged on business activities or a source of income,3196
2003,Liminka,Loans charged on business activities or a source of income,6139
2003,Lumijoki,Loans charged on business activities or a source of income,11996
2003,Muhos,Loans charged on business activities or a source of income,3724
2003,Oulu,Loans charged on business activities or a source of income,1727
2003,Tyrnävä,Loans charged on business activities or a source of income,10500
2003,Ii,Loans charged on business activities or a source of income,2101
2003,Pudasjärvi,Loans charged on business activities or a source of income,3801
2003,Utajärvi,Loans charged on business activities or a source of income,7217
2003,Vaala,Loans charged on business activities or a source of income,4670
2003,Pyhäjoki,Loans charged on business activities or a source of income,5740
2003,Raahe,Loans charged on business activities or a source of income,2294
2003,Siikajoki,Loans charged on business activities or a source of income,14613
2003,Alavieska,Loans charged on business activities or a source of income,10944
2003,Kalajoki,Loans charged on business activities or a source of income,11374
2003,Merijärvi,Loans charged on business activities or a source of income,7263
2003,Oulainen,Loans charged on business activities or a source of income,6114
2003,Sievi,Loans charged on business activities or a source of income,11697
2003,Ylivieska,Loans charged on business activities or a source of income,5795
2003,Kajaani,Loans charged on business activities or a source of income,1683
2003,Paltamo,Loans charged on business activities or a source of income,3323
