Municipality,Year,Alcohol mortality per 100 000 inhabitants,"Entitled to special refunds on medicines for psychosis, as % of total population",Mental health visits in primary health care per 1000 inhabitants,"Psychiatric rehabilitation homes, clients on 31 Dec per population","Recipients of a disability pension due to mental and behavioural disorders aged 16-64, combined",Suicides per 100 000 inhabitants
Outokumpu,2017,0.5671879951739068,1.5608103367932749,2.084101279448098,0.18283400380889603,0.41949777981675107,-0.5390844158414229
Outokumpu,2018,1.285164548963308,1.5608103367932749,1.6836193548235747,0.11232423811368702,0.33357562405356095,0.8048210661674489
Outokumpu,2019,0.8448055959724752,2.005595967211115,1.7128211618274463,0.350850571436164,0.865846426957268,-1.0094513345445282
Outokumpu,2020,1.1032771553366598,1.5608103367932749,1.4166314050738928,0.38029512686158207,0.8019976439619043,-0.7910666937180864
Outokumpu,2021,0.4140196636988343,1.4125484599873281,1.374914537925505,0.5027034611105763,0.34342664278341617,-0.7910666937180864
Outokumpu,2022,0.662918202345827,1.5608103367932749,1.0495229741680798,0.9667076877642382,0.2261729293495734,-1.4126229791471894
Outokumpu,2023,0.662918202345827,1.4125484599873281,1.166330202183566,1.2096806879766464,0.45023650366037504,-1.4126229791471894
Padasjoki,1997,-0.3231029315249509,0.22645344553975527,-0.11854930598677897,-0.17158696918788247,0.036405081844568685,1.443176170121663
Padasjoki,1998,0.5193228915879466,0.22645344553975527,0.006601295458384477,-0.16179841963879107,-0.0704047790323901,1.6951584479983266
Padasjoki,1999,0.19384018720341825,0.374715322345702,0.8367669517113021,-0.1527123036171124,-0.2306195703478281,1.5271702627472175
Padasjoki,2000,0.19384018720341825,0.5229771991516488,1.2080470693319538,-0.12700157010621985,-0.0704047790323901,1.779152540623881
Padasjoki,2001,-0.4666982422828312,0.5229771991516488,0.9786043000158207,0.072005934061243,-0.17721463990934894,1.443176170121663
Padasjoki,2002,-0.2752378279389908,0.6712390759575949,0.8451103251409796,-0.09360306822504161,-0.28402450078630775,2.2495194593269865
Padasjoki,2003,0.08853695931430593,0.6712390759575949,0.7032729768364612,-0.08705858341736145,-0.016999848593910936,2.1655253667014316
Padasjoki,2004,1.5723551704790686,0.9677628295694884,0.532233821528071,-0.06441009545999142,0.08981001228304791,1.3423832589709976
Padasjoki,2005,1.8882648541464047,1.1160247063754354,0.20267057105580724,0.1355830416664819,0.036405081844568685,0.6032352438661183
Padasjoki,2006,1.8882648541464047,1.4125484599873281,0.20267057105580724,0.14963286752247262,0.19661987316000673,0.5192411512405638
Padasjoki,2007,2.472219117895118,1.7090722135992218,-0.865281227942921,0.17238645732663402,0.19661987316000673,0.8384187032176706
Padasjoki,2008,1.9074108955807891,1.7090722135992218,0.25273081163387257,0.1787403632753622,0.35683466447544476,1.3759808960212192
Padasjoki,2009,1.7542425641057167,1.5608103367932749,0.06500490946612741,0.41389093460779414,0.41023959491392387,-0.4046938676405355
Padasjoki,2010,1.8308267298432526,1.4125484599873281,-0.08517581226806872,0.21151226205561255,0.35683466447544476,-0.48868796026609
Padasjoki,2011,1.1415692382054277,1.1160247063754354,0.4195982802274239,0.23201585607431582,0.19661987316000673,0.468844695665231
Padasjoki,2012,1.495771004741532,1.1160247063754354,0.23604406477451748,0.02709765246326397,0.08981001228304791,-0.2535045009145377
Padasjoki,2013,0.9022437202756275,0.9677628295694884,0.19849888434096843,0.045126996571536335,-0.0704047790323901,-0.5726820528916446
Padasjoki,2014,0.6341991401942506,0.9677628295694884,0.11923683675903159,0.07366954178670024,0.036405081844568685,0.48564351419034213
Padasjoki,2015,-0.04548533072638253,0.9677628295694884,0.15261033047774186,0.3254718566262825,-0.016999848593910936,-0.4046938676405355
Padasjoki,2016,1.189434341791388,0.9677628295694884,0.20684225777064602,0.35720661844009655,-0.016999848593910936,-0.6398773269920882
Padasjoki,2017,1.0554120517506997,0.6712390759575949,0.31113442564161553,0.3788600631213822,-0.12380970947086974,-0.3878950491154247
Padasjoki,2018,1.1607152796398115,0.8195009527635416,0.2318723780596787,0.4101050283619421,-0.12380970947086974,-0.4718891417409792
Padasjoki,2019,0.7682214302349393,0.9677628295694884,0.12340852347387037,0.4442942125571286,-0.17721463990934894,-0.7742678751929755
Padasjoki,2020,1.15114225892262,0.6712390759575949,0.28193261863774405,0.46279097731927665,-0.12380970947086974,-0.690273782567421
Padasjoki,2021,0.6054800780426747,0.6712390759575949,-0.06431737869387481,0.48890644404068895,-0.44423929210174573,-0.035119860088095936
Padasjoki,2022,1.1319962174882354,0.8195009527635416,-0.0434589451196809,0.5245665203154429,-0.28402450078630775,-1.0094513345445282
Padasjoki,2023,1.1319962174882354,0.5229771991516488,-0.22284147385774852,0.5385848684356095,-0.12380970947086974,-1.0094513345445282
Paimio,1997,-0.4762712630000233,-1.2561653225197111,-0.8611095412280821,-0.6917406602196522,-0.9684375777566838,0.7208269735418944
Paimio,1998,-0.4666982422828312,-1.2561653225197111,-0.8193926740796943,-0.6925137293678745,-0.90458879476132,0.8048210661674489
Paimio,1999,-0.3805410558281031,-1.2561653225197111,-0.865281227942921,-0.6952326333682718,-0.8511838643228405,0.6032352438661183
Paimio,2000,0.14597508361745817,-1.1079034457137642,-0.8611095412280821,-0.6959156825751361,-0.7124496119482002,0.31765532893923315
Paimio,2001,-0.3135299108077591,-1.1079034457137642,-0.7651607467867901,-0.47145741070414704,-0.6590446815097207,0.9728092514185579
Paimio,2002,-0.19865366220145458,-1.2561653225197111,-0.5899499047635612,-0.47676793259828154,-0.7548178560027663,-0.1863092268140938
Paimio,2003,-0.0167662685748064,-1.1079034457137642,-0.5982932781932389,-0.47139651531283916,-0.7014129255642869,0.1664659622132347
Paimio,2004,0.46188476728479444,-0.9596415689078179,-0.5315462907558184,-0.4724300481858697,-0.7228934645050844,-0.3206997750149811
Paimio,2005,1.0554120517506997,-0.9596415689078179,-0.5982932781932389,-0.4765285983518652,-0.7548178560027663,-0.035119860088095936
Paimio,2006,0.5384689330223303,-0.9596415689078179,-0.865281227942921,-0.48385892765110405,-0.8297033253820433,-0.23670568238942657
Paimio,2007,0.2129862286378019,-0.6631178152959247,-0.865281227942921,-0.4844421696684358,-0.7762983949435639,-0.13591277123876158
Paimio,2008,-0.055058351443574335,-0.6631178152959247,-0.865281227942921,-0.42026830058548514,-0.8297033253820433,-0.035119860088095936
Paimio,2009,0.1842671664862261,-0.8113796921018712,-0.865281227942921,-0.4321089820769089,-0.8720715694366096,0.38485060303967655
Paimio,2010,0.06939091787992162,-0.8113796921018712,-0.865281227942921,-0.4362638670927501,-0.9574008913727707,0.3680517845145654
Paimio,2011,0.07896393859711377,-0.9596415689078179,-0.5816065313338837,-0.44042469242687404,-0.9039959609342914,-0.21990686386431604
Paimio,2012,0.4331657051332186,-0.9596415689078179,-0.5816065313338837,-0.447531777626458,-1.01080582181125,-0.1863092268140938
Paimio,2013,0.3757275808300664,-0.9596415689078179,-0.385537255736461,-0.5852978773397025,-1.0322863607520476,-0.45509032321586834
Paimio,2014,-0.0646313721607665,-0.8113796921018712,-0.12272099270161775,-0.6556885673993011,-0.8831082558205223,-1.0262501530696388
Paimio,2015,-0.19865366220145458,-0.8113796921018712,-0.10603424584226263,-0.6553782128835942,-0.7234862983321131,-0.690273782567421
Paimio,2016,-0.24651876578741466,-0.8113796921018712,-0.09351918569774628,-0.7270785797070012,-0.6062325848982704,-0.6566761455171991
Paimio,2017,-0.5337093873031752,-0.8113796921018712,0.19432719762612966,-0.727618215804297,-0.6915619068344312,-0.6734749640423102
Paimio,2018,-0.7251698016470155,-0.8113796921018712,0.04414647589193351,-0.7308204618402993,-0.8088156202682745,-0.7070726010925318
Paimio,2019,0.031098835011153684,-0.8113796921018712,0.16929707733709695,-0.7313793141032372,-0.5957887323413856,-0.8918596048687516
Paimio,2020,-0.43797918013125503,-0.8113796921018712,-0.039287258404842124,-0.5999611491587166,-0.681118054277547,-1.1102442456951933
Paimio,2021,-0.3231029315249509,-0.9596415689078179,0.010772982173223259,-0.6050022723815344,-0.6706742017206628,-0.690273782567421
Paimio,2022,-0.3613950143937192,-0.9596415689078179,-0.21032641371323219,-0.6090317341985577,-0.6172692712821832,-0.8078655122431971
Paimio,2023,-0.3613950143937192,-0.9596415689078179,-0.16443785985000559,-0.6130320848904904,-0.755410689829795,-0.8078655122431971
Paltamo,1997,-0.41883313869687105,0.374715322345702,-0.4272541228848489,-0.1266376696741526,0.8891054673791517,1.8463478147243244
Paltamo,1998,-0.7060237602126316,0.22645344553975527,0.12340852347387037,0.8360938326163212,1.048727424867561,2.8710757447560886
Paltamo,1999,-1.558022604042721,0.374715322345702,0.44045671380161777,0.8655120360099532,1.1131690416899542,4.097389497089185
Paltamo,2000,0.1172560214658817,0.374715322345702,0.010772982173223259,0.9136232542296618,1.0493202586945904,4.19818240823985
Paltamo,2001,0.7299293473661707,0.5229771991516488,-0.6066366516229164,0.9464323930908733,1.1242057280738669,2.5015017372036494
Paltamo,2002,0.20341320792060974,0.5229771991516488,0.04414647589193351,1.009000396883125,1.2095350500100284,1.9639395444001007
Paltamo,2003,-0.6773046980610553,0.6712390759575949,0.1859838241964521,1.0075240808282315,1.3697498413254665,0.6032352438661183
Paltamo,2004,0.9596818445787796,0.8195009527635416,0.0483181626067723,1.0080159528992978,1.4231547717639454,2.6694899224547584
Paltamo,2005,-0.0646313721607665,0.8195009527635416,0.2944476787822604,1.025879975140842,1.5299646326409042,2.7030875595049797
Paltamo,2006,0.9118167409928195,0.8195009527635416,0.761676590844204,0.7153150169732527,1.6367744935178632,4.013395404463631
Paltamo,2007,1.1798613210741957,0.9677628295694884,1.4041163449293765,0.9042139500790576,1.6367744935178632,2.3839100075278727
Paltamo,2008,2.644533490804574,1.1160247063754354,2.2009085074635837,1.3052924174075762,1.5299646326409042,1.5775667183225504
Paltamo,2009,0.27042435294095407,1.264286583181382,2.5471585047952026,1.3543634168860101,1.4231547717639454,1.1743950737198885
Paltamo,2010,0.8926706995584353,1.5608103367932749,2.52212838450617,1.1870477620821807,1.2629399804485075,1.2079927107701103
Paltamo,2011,2.6349604700873828,1.7090722135992218,0.14426695704806428,1.232651744241188,1.550852337754673,1.0400045255190011
Paltamo,2012,2.5583763043498458,1.8573340904051685,1.5709838135229277,0.6870671268328242,1.5084840937001072,0.6368328809163399
Paltamo,2013,0.7395023680833629,2.005595967211115,1.6210440541009932,0.9482870124095574,1.7969892848333011,2.1991230037516534
Paltamo,2014,0.7682214302349393,1.4125484599873281,1.5209235729448622,0.9799633275517975,1.6895865901293137,0.03207541401234741
Paltamo,2015,-0.19865366220145458,1.4125484599873281,3.302233800181022,1.0245795004606133,1.529371798813876,0.28405769188901087
Paltamo,2016,-0.1795076207670706,1.4125484599873281,3.798664519246837,1.0227815081769174,1.2310155889508254,1.6615608109481048
Paltamo,2017,-0.15078855861549448,1.264286583181382,4.616315115355238,1.0568618805000372,1.3906375464392349,1.4767738071718848
Paltamo,2018,1.7063774605197566,1.4125484599873281,4.603800055210722,0.2448726011047289,1.4324129566667727,-0.992652516019417
Paltamo,2019,0.44273872585041013,1.8573340904051685,4.862444631530726,0.27013721389134904,1.2727909991783635,0.41844824008989817
Paltamo,2020,0.33743549796129846,1.1160247063754354,3.5608783765010266,0.7370306796120634,1.2193860687398836,-0.7070726010925318
Paltamo,2021,0.2321322700721862,1.1160247063754354,3.5233331960674774,0.9957886900582312,1.2193860687398836,1.426377351596552
Paltamo,2022,0.5288959123051389,1.264286583181382,2.822489827974562,1.2864499232782838,1.0057663469859666,0.03207541401234741
Paltamo,2023,0.5288959123051389,1.1160247063754354,3.4065259680519913,1.0949875837199121,0.9523614165474868,0.03207541401234741
Pargas,1997,-0.4762712630000233,-1.2561653225197111,-0.865281227942921,-0.8323011479773484,-1.1495400741858905,0.7208269735418944
Pargas,1998,-0.4666982422828312,-1.2561653225197111,-0.8611095412280821,-0.8308343965982632,-1.0322863607520476,0.8048210661674489
Pargas,1999,-0.3805410558281031,-1.4044271993256576,-0.8277360475093719,-0.8303105289900362,-1.0322863607520476,0.6032352438661183
Pargas,2000,0.14597508361745817,-1.2561653225197111,-0.8527661677984045,-0.8291155128627541,-1.085691291190527,0.31765532893923315
Pargas,2001,-0.3135299108077591,-1.2561653225197111,-0.865281227942921,-0.8287092789556498,-1.0322863607520476,0.9728092514185579
Pargas,2002,-0.19865366220145458,-1.2561653225197111,-0.8360794209390494,-0.8282702462527272,-1.085691291190527,-0.1863092268140938
Pargas,2003,-0.0167662685748064,-1.2561653225197111,-0.865281227942921,-0.8288969433033062,-1.085691291190527,0.1664659622132347
Pargas,2004,0.46188476728479444,-1.1079034457137642,-0.865281227942921,-0.8289281920429119,-1.0961351437474112,-0.3206997750149811
Pargas,2005,1.0554120517506997,-1.1079034457137642,-0.865281227942921,-0.8291622971497465,-0.925476499875089,-0.035119860088095936
Pargas,2006,0.5384689330223303,-1.1079034457137642,-0.8360794209390494,-0.8302487451123657,-0.8401471779389276,-0.23670568238942657
Pargas,2007,0.2129862286378019,-1.1079034457137642,-0.8277360475093719,-0.7828543265228335,-0.8291104915550145,-0.13591277123876158
Pargas,2008,-0.055058351443574335,-0.9596415689078179,-0.8277360475093719,-0.7834459886802677,-0.7223006306780557,-0.035119860088095936
Pargas,2009,0.1842671664862261,-0.8113796921018712,-0.865281227942921,-0.7850057205625912,-0.615490769801097,0.38485060303967655
Pargas,2010,0.06939091787992162,-0.8113796921018712,-0.865281227942921,-0.7852063181453803,-0.5301614478649357,0.3680517845145654
Pargas,2011,0.07896393859711377,-0.8113796921018712,-0.8360794209390494,-0.7852791921521793,-0.49823705636725385,-0.21990686386431604
Pargas,2012,0.4331657051332186,-0.9596415689078179,-0.7443023132125962,-0.7862954944278355,-0.39142719549029525,-0.1863092268140938
Pargas,2013,0.3757275808300664,-0.9596415689078179,-0.6817270124900146,-0.7853156150572993,-0.40246388187420823,-0.45509032321586834
Pargas,2014,-0.0646313721607665,-0.9596415689078179,-0.6233233984822716,-0.7850786980936193,-0.3386150988788445,-1.0262501530696388
Pargas,2015,-0.19865366220145458,-0.8113796921018712,-0.5816065313338837,-0.7844022147469453,-0.3705394903765264,-0.690273782567421
Pargas,2016,-0.24651876578741466,-0.9596415689078179,-0.5816065313338837,-0.7833167727179194,-0.360095637819642,-0.6566761455171991
Pargas,2017,-0.5337093873031752,-0.9596415689078179,-0.5440613509003347,-0.7812144817258427,-0.2962468548242783,-0.6734749640423102
Pargas,2018,-0.7251698016470155,-0.9596415689078179,-0.5315462907558184,-0.7799343384677331,-0.4030567157012372,-0.7070726010925318
Pargas,2019,0.031098835011153684,-0.9596415689078179,-0.39805231588097745,-0.7783179799476925,-0.30728354120819157,-0.8918596048687516
Pargas,2020,-0.43797918013125503,-0.9596415689078179,-0.13106436613129535,-0.7778007414445203,-0.4030567157012372,-1.1102442456951933
Pargas,2021,-0.3231029315249509,-0.9596415689078179,-0.3521637620177508,-0.7774356489438203,-0.285803002267394,-0.690273782567421
Pargas,2022,-0.3613950143937192,-1.1079034457137642,-0.4647993033183979,-0.7755963045961884,-0.34965178526275775,-0.8078655122431971
Pargas,2023,-0.3613950143937192,-1.1079034457137642,-0.04763063183451969,-0.7757520951861764,-0.434981107198919,-0.8078655122431971
Parikkala,1997,0.48103080871917875,0.6712390759575949,1.4333181519332479,-0.4438503865844429,0.238395283387544,1.930341907349879
Parikkala,1998,0.7012102852145949,0.6712390759575949,0.8117368314222695,-0.43410157303432034,0.2918002138260236,1.594365536847661
Parikkala,1999,0.29914341509252984,0.5229771991516488,0.9035139391487227,-0.42677531037283006,0.34520514426450283,0.5024423327154527
Parikkala,2000,0.9501088238615875,0.6712390759575949,0.8534536985706572,0.1389289673737317,0.18499035294906482,0.6368328809163399
Parikkala,2001,0.25127831150656976,0.6712390759575949,1.1496434553242108,0.04157493169009455,0.2918002138260236,1.8799454517745462
Parikkala,2002,0.8160865338208995,0.6712390759575949,0.953574179726788,-0.16504773160582623,0.34520514426450283,0.9056139773181144
Parikkala,2003,0.32786247724410633,0.5229771991516488,0.8534536985706572,-0.03383652956637013,0.238395283387544,0.5360399697656743
Parikkala,2004,2.1850284963793576,0.6712390759575949,0.8242518915667857,-0.253065941217313,0.18499035294906482,1.5439690812723281
Parikkala,2005,1.5627821497618763,0.8195009527635416,0.9994627335900146,-0.13071538688933518,0.2918002138260236,1.1743950737198885
Parikkala,2006,1.2085803832257713,0.9677628295694884,1.2539356231951804,-0.11852915635627294,0.2918002138260236,0.31765532893923315
Parikkala,2007,2.1563094342277815,0.9677628295694884,0.953574179726788,-0.34631854530033856,0.34520514426450283,-0.42149268616564667
Parikkala,2008,3.0944654645125986,0.9677628295694884,1.1329567084648557,-0.0957759809920778,0.3771295357621847,0.5864364253410072
Parikkala,2009,3.113611505946983,0.9677628295694884,1.2205621294764701,-0.19963473597140335,0.27031967488522585,-0.15271158976387209
Parikkala,2010,1.6202202740650287,0.8195009527635416,0.6240109292545242,-0.05882768216336214,0.2169147444467467,-0.0183210415629848
Parikkala,2011,1.19900736250858,0.8195009527635416,0.7408181572700101,-0.1657648686201755,0.16350981400826708,0.7376257920670055
Parikkala,2012,2.1467364135105895,0.6712390759575949,1.7587097156906728,-0.28451669547486674,0.003295022692829035,-0.13591277123876158
Parikkala,2013,0.9979739274475475,0.6712390759575949,1.2539356231951804,-0.2728594556300538,0.18439751912203617,-0.7742678751929755
Parikkala,2014,0.7107833059317871,0.6712390759575949,1.0078061070196922,-0.388564910817097,0.18439751912203617,-0.0015222230378742615
