kunta_nimi,vuosi,Elatustuki,Eläke-etuudet (pl. takuueläke),Eläketuki,Eläkkeensaajan asumistuki,Erityishoitoraha,Koulumatkatuki,Kuntoutus,Kuntoutusraha,Lapsilisä,Lastenhoidon tuet,Maahanmuuttajan erityistuki,Opintolainahyvitys,Opintolainan korkoavustus,Opintolainavähennys,"Opintotuki (opintoraha, asumislisä, lainatakaus)",Perhevapaakorvaus,Perustoimeentulotuki,Sairaanhoitokorvaukset,Sairauspäivärahat,Sotilasavustus,Takuueläke,Työttömyysturva,Vammaisetuudet,Vanhempainpäiväraha,Vuosilomakustannuskorvaus,Väliaikainen sähkötuki,Yleinen asumistuki,Äitiysavustus
Asikkala,2019,76.53846153846153,1197.3846153846155,3.0,308.84615384615387,4.0,86.84615384615384,49.53846153846154,12.307692307692308,683.1538461538462,96.46153846153847,0.0,5.5,4.0,6.0,146.84615384615384,14.0,93.53846153846153,2890.846153846154,107.15384615384616,5.857142857142857,146.46153846153845,200.76923076923077,362.38461538461536,44.0,19.0,4.0,210.07692307692307,11.2
Asikkala,2020,77.61538461538461,1279.2307692307693,4.0,299.7692307692308,4.0,69.75,52.92307692307692,15.23076923076923,682.6153846153846,78.0,0.0,6.0,4.0,6.0,141.69230769230768,13.0,125.23076923076923,2870.846153846154,108.76923076923077,5.666666666666667,175.3846153846154,247.69230769230768,413.2307692307692,48.0,9.25,4.0,232.6153846153846,11.75
Asikkala,2021,74.6923076923077,1270.6923076923076,4.0,303.61538461538464,4.0,69.83333333333333,62.46153846153846,12.692307692307692,681.5384615384615,73.46153846153847,0.0,4.5,4.0,6.0,142.92307692307693,9.333333333333334,107.38461538461539,2916.923076923077,124.15384615384616,4.333333333333333,182.69230769230768,229.69230769230768,404.9230769230769,53.30769230769231,9.333333333333334,4.0,237.3846153846154,11.0
Asikkala,2022,77.53846153846153,1239.5384615384614,4.0,295.61538461538464,4.0,84.6923076923077,70.46153846153847,15.461538461538462,674.0769230769231,74.46153846153847,0.0,6.0,4.0,6.0,140.6153846153846,11.333333333333334,105.38461538461539,2935.5384615384614,148.15384615384616,4.888888888888889,182.53846153846155,185.0,392.84615384615387,53.0,12.25,4.0,221.69230769230768,9.714285714285714
Asikkala,2023,75.0,1210.076923076923,4.0,290.7692307692308,7.0,102.83333333333333,66.38461538461539,13.076923076923077,674.3846153846154,70.76923076923077,0.0,5.0,4.0,6.0,138.07692307692307,11.333333333333334,106.23076923076923,2946.6153846153848,119.3076923076923,4.333333333333333,173.30769230769232,177.15384615384616,408.15384615384613,56.69230769230769,10.714285714285714,5.0,218.53846153846155,13.166666666666666
Asikkala,2024,78.25,1171.0,4.0,307.375,7.0,86.5,57.5,12.375,665.625,60.875,0.0,5.0,4.0,6.0,115.625,4.0,102.75,2606.0,76.875,4.5,167.625,170.625,406.0,51.375,4.2,5.0,255.125,5.0
Askola,2008,78.25,0.0,0.0,0.0,7.0,102.0,63.0,44.0,610.0,148.0,0.0,5.0,4.0,6.0,118.0,4.0,102.75,3373.0,320.0,4.5,167.625,115.0,0.0,151.0,27.0,5.0,0.0,48.0
Askola,2009,0.0,0.0,0.0,0.0,7.0,120.0,41.0,28.0,634.0,151.0,0.0,5.0,4.0,6.0,130.0,4.0,102.75,3396.0,267.0,4.5,167.625,144.0,0.0,173.0,29.0,5.0,0.0,69.0
Askola,2010,0.0,0.0,0.0,0.0,7.0,123.0,59.0,47.0,614.0,159.0,0.0,5.0,4.0,6.0,128.0,4.0,102.75,3533.0,315.0,4.5,167.625,139.0,0.0,175.0,32.0,5.0,0.0,54.0
Askola,2011,0.0,0.0,0.0,0.0,7.0,124.0,66.0,44.0,606.0,149.0,0.0,5.0,4.0,6.0,137.0,4.0,102.75,3580.0,324.0,5.0,0.0,156.0,0.0,176.0,27.0,5.0,0.0,57.0
Askola,2012,0.0,0.0,0.0,0.0,7.0,125.0,62.0,36.0,620.0,152.0,0.0,5.0,4.0,6.0,137.0,4.0,102.75,3592.0,315.0,5.0,0.0,159.0,0.0,164.0,44.0,5.0,0.0,68.0
Askola,2013,0.0,0.0,0.0,0.0,5.0,138.0,59.0,31.0,628.0,172.0,0.0,5.0,4.0,6.0,142.0,4.0,102.75,3638.0,330.0,5.0,0.0,153.0,0.0,200.0,33.0,5.0,0.0,69.0
Askola,2014,0.0,0.0,0.0,0.0,5.0,146.0,71.0,38.0,620.0,177.0,0.0,5.0,4.0,6.0,151.0,4.0,102.75,3680.0,305.0,5.0,0.0,211.0,0.0,166.0,49.0,5.0,0.0,56.0
Askola,2015,0.0,0.0,0.0,0.0,7.0,129.0,75.0,36.0,618.0,168.0,0.0,5.0,4.0,5.0,153.0,4.0,102.75,3661.0,328.0,5.0,0.0,243.0,0.0,196.0,31.0,5.0,0.0,69.0
Askola,2016,0.0,0.0,0.0,0.0,6.0,116.0,62.0,26.0,606.0,158.0,0.0,5.0,4.0,5.0,134.0,4.0,102.75,3292.0,269.0,5.0,0.0,228.0,0.0,186.0,38.0,5.0,0.0,47.0
Askola,2017,0.0,0.0,0.0,0.0,6.0,133.0,61.0,20.0,591.0,150.0,0.0,5.0,4.0,7.0,124.0,9.0,0.0,3263.0,277.0,8.0,0.0,226.0,0.0,132.0,34.0,5.0,0.0,42.0
Askola,2018,66.0,475.0769230769231,3.4285714285714284,77.6923076923077,6.0,68.36363636363636,32.69230769230769,7.25,562.6923076923077,95.3076923076923,0.0,4.0,4.0,7.0,72.5,16.0,40.92307692307692,1527.7692307692307,69.07692307692308,8.0,55.61538461538461,118.46153846153847,159.53846153846155,52.92307692307692,11.0,5.0,77.0,11.714285714285714
Askola,2019,62.92307692307692,460.3076923076923,3.5,76.07692307692308,7.0,60.833333333333336,31.615384615384617,6.0,547.3846153846154,80.15384615384616,0.0,7.5,4.0,7.0,70.92307692307692,11.0,47.15384615384615,1508.076923076923,61.53846153846154,8.0,56.0,123.38461538461539,163.30769230769232,46.69230769230769,14.5,5.0,79.92307692307692,12.2
Askola,2020,64.0,482.3076923076923,4.0,77.46153846153847,7.0,54.6,39.15384615384615,6.125,534.3846153846154,69.76923076923077,0.0,4.0,4.0,7.0,81.6923076923077,10.333333333333334,61.46153846153846,1445.5384615384614,74.38461538461539,8.0,69.15384615384616,152.92307692307693,170.0,41.53846153846154,8.25,5.0,84.07692307692308,13.0
Askola,2021,61.0,478.3076923076923,4.0,72.46153846153847,7.0,48.09090909090909,36.23076923076923,6.625,505.3076923076923,63.92307692307692,0.0,4.0,4.0,7.0,76.23076923076923,15.0,47.69230769230769,1462.923076923077,91.53846153846153,8.0,68.07692307692308,150.23076923076923,156.69230769230768,45.30769230769231,15.0,5.0,85.84615384615384,10.375
Askola,2022,61.76923076923077,463.0,4.0,65.0,5.0,60.833333333333336,43.38461538461539,7.923076923076923,495.61538461538464,67.53846153846153,0.0,5.0,4.0,7.0,61.0,9.0,42.0,1497.8461538461538,137.07692307692307,4.0,64.76923076923077,127.92307692307692,163.15384615384616,46.46153846153846,10.5,5.0,78.07692307692308,9.333333333333334
Askola,2023,61.76923076923077,449.53846153846155,4.0,63.0,5.0,77.25,48.92307692307692,6.2727272727272725,487.2307692307692,56.46153846153846,0.0,4.0,4.0,7.0,54.0,12.0,43.53846153846154,1480.8461538461538,75.3076923076923,4.0,62.92307692307692,102.92307692307692,166.6153846153846,32.38461538461539,8.25,6.0,80.53846153846153,9.8
Askola,2024,59.0,439.125,4.0,71.125,5.0,64.0,38.625,4.5,483.5,42.125,0.0,4.0,4.0,7.0,53.166666666666664,12.0,34.75,1299.5,50.75,4.0,60.625,91.625,161.25,34.375,5.0,6.0,80.25,4.8
Aura,2008,59.0,0.0,4.0,0.0,5.0,167.0,78.0,45.0,520.0,125.0,0.0,4.0,4.0,7.0,121.0,12.0,34.75,3081.0,281.0,4.0,60.625,78.0,0.0,162.0,29.0,6.0,0.0,50.0
Aura,2009,0.0,0.0,4.0,0.0,4.0,177.0,60.0,35.0,507.0,108.0,0.0,4.0,4.0,7.0,120.0,12.0,34.75,3108.0,260.0,5.0,60.625,104.0,0.0,130.0,23.0,6.0,0.0,46.0
Aura,2010,0.0,0.0,4.0,0.0,4.0,164.0,61.0,31.0,513.0,111.0,0.0,4.0,4.0,4.0,126.0,12.0,34.75,3110.0,279.0,4.0,60.625,89.0,0.0,151.0,17.0,6.0,0.0,58.0
Aura,2011,0.0,0.0,4.0,0.0,4.0,158.0,73.0,38.0,524.0,109.0,0.0,4.0,4.0,4.0,127.0,12.0,34.75,3172.0,270.0,12.0,0.0,107.0,0.0,175.0,41.0,6.0,0.0,61.0
Aura,2012,0.0,0.0,4.0,0.0,8.0,165.0,84.0,43.0,527.0,122.0,0.0,4.0,4.0,4.0,112.0,12.0,34.75,3144.0,262.0,12.0,0.0,109.0,0.0,156.0,36.0,6.0,0.0,48.0
Aura,2013,0.0,0.0,4.0,0.0,6.0,168.0,72.0,40.0,530.0,138.0,0.0,4.0,4.0,4.0,120.0,12.0,34.75,3161.0,250.0,5.0,0.0,132.0,0.0,134.0,24.0,6.0,0.0,45.0
Aura,2014,0.0,0.0,4.0,0.0,5.0,162.0,73.0,47.0,515.0,125.0,0.0,4.0,4.0,5.0,124.0,12.0,34.75,3120.0,226.0,5.0,0.0,170.0,0.0,128.0,29.0,6.0,0.0,54.0
Aura,2015,0.0,0.0,4.0,0.0,5.0,169.0,75.0,36.0,520.0,118.0,0.0,4.0,4.0,5.0,125.0,12.0,34.75,3152.0,219.0,5.0,0.0,174.0,0.0,166.0,20.0,6.0,0.0,53.0
Aura,2016,0.0,0.0,4.0,0.0,5.0,180.0,69.0,32.0,512.0,128.0,0.0,4.0,4.0,5.0,109.0,12.0,34.75,2856.0,193.0,4.0,0.0,179.0,0.0,152.0,32.0,6.0,0.0,51.0
Aura,2017,0.0,0.0,4.0,0.0,6.0,187.0,73.0,37.0,492.0,112.0,0.0,4.0,4.0,6.0,123.0,12.0,0.0,2834.0,224.0,4.0,0.0,170.0,0.0,145.0,28.0,6.0,0.0,41.0
Aura,2018,69.15384615384616,374.0,4.0,90.38461538461539,6.0,108.33333333333333,40.84615384615385,9.461538461538462,469.6923076923077,63.15384615384615,0.0,4.0,4.0,6.0,70.23076923076923,9.5,44.61538461538461,1336.3076923076924,53.92307692307692,4.0,52.23076923076923,99.38461538461539,172.6153846153846,43.61538461538461,12.5,6.0,97.53846153846153,10.428571428571429
Aura,2019,62.30769230769231,372.7692307692308,3.0,93.61538461538461,6.0,100.75,40.46153846153846,10.461538461538462,463.7692307692308,51.15384615384615,0.0,6.0,4.0,6.0,68.3076923076923,12.5,39.76923076923077,1344.6153846153845,59.30769230769231,4.0,53.46153846153846,91.38461538461539,164.46153846153845,45.53846153846154,12.5,6.0,90.92307692307692,12.5
Aura,2020,67.23076923076923,402.61538461538464,4.0,103.61538461538461,5.0,78.36363636363636,48.15384615384615,10.333333333333334,464.3076923076923,53.30769230769231,0.0,5.5,4.0,6.0,68.66666666666667,16.0,51.76923076923077,1320.8461538461538,66.0,4.0,62.61538461538461,96.6923076923077,186.46153846153845,51.46153846153846,10.333333333333334,6.0,85.84615384615384,14.666666666666666
Aura,2021,68.53846153846153,408.53846153846155,4.0,98.84615384615384,5.0,72.66666666666667,55.69230769230769,13.307692307692308,466.53846153846155,52.15384615384615,0.0,5.5,4.0,6.0,80.36363636363636,9.333333333333334,42.92307692307692,1364.1538461538462,78.23076923076923,4.0,64.6923076923077,95.3076923076923,197.6153846153846,56.15384615384615,11.25,6.0,78.07692307692308,13.6
Aura,2022,66.76923076923077,404.0769230769231,4.0,98.38461538461539,4.0,93.91666666666667,53.69230769230769,13.692307692307692,455.9230769230769,53.61538461538461,0.0,5.5,4.0,6.0,74.16666666666667,8.4,45.15384615384615,1418.6923076923076,112.6923076923077,0.0,63.69230769230769,68.3076923076923,193.6153846153846,57.0,13.666666666666666,6.0,82.92307692307692,12.25
Aura,2023,60.84615384615385,403.6923076923077,4.0,90.76923076923077,8.0,100.83333333333333,59.76923076923077,19.153846153846153,450.53846153846155,58.92307692307692,0.0,8.5,4.0,6.0,71.38461538461539,14.0,42.38461538461539,1408.4615384615386,71.61538461538461,4.0,63.69230769230769,64.3076923076923,201.3846153846154,45.30769230769231,12.0,5.0,79.3076923076923,11.0
Aura,2024,60.25,394.125,4.0,100.875,4.0,89.42857142857143,57.5,15.5,442.0,53.125,0.0,4.0,4.0,6.0,59.75,14.0,40.375,1243.875,50.125,4.0,63.125,68.125,202.25,26.75,4.5,5.0,101.875,4.666666666666667
Brändö,2008,60.25,0.0,4.0,0.0,4.0,89.42857142857143,57.5,15.5,54.0,53.125,0.0,4.0,4.0,6.0,59.75,14.0,40.375,391.0,21.0,4.0,63.125,68.125,0.0,4.0,4.5,5.0,0.0,4.666666666666667
Brändö,2009,0.0,0.0,4.0,0.0,4.0,89.42857142857143,57.5,15.5,48.0,53.125,0.0,4.0,4.0,6.0,59.75,14.0,40.375,385.0,35.0,4.0,63.125,68.125,0.0,4.0,4.5,5.0,0.0,4.666666666666667
Brändö,2010,0.0,0.0,4.0,0.0,4.0,89.42857142857143,57.5,15.5,45.0,53.125,0.0,4.0,4.0,6.0,59.75,14.0,40.375,356.0,24.0,4.0,63.125,68.125,0.0,4.0,4.5,5.0,0.0,4.666666666666667
Brändö,2011,0.0,0.0,4.0,0.0,4.0,89.42857142857143,57.5,15.5,42.0,53.125,0.0,4.0,4.0,6.0,59.75,14.0,40.375,375.0,18.0,4.0,0.0,68.125,0.0,5.0,4.5,5.0,0.0,4.666666666666667
Brändö,2012,0.0,0.0,4.0,0.0,4.0,89.42857142857143,57.5,15.5,39.0,53.125,0.0,4.0,4.0,6.0,6.0,14.0,40.375,373.0,19.0,4.0,0.0,68.125,0.0,5.0,4.5,5.0,0.0,4.666666666666667
Brändö,2013,0.0,0.0,4.0,0.0,4.0,89.42857142857143,57.5,15.5,35.0,53.125,0.0,4.0,4.0,6.0,6.0,14.0,40.375,358.0,21.0,4.0,0.0,68.125,0.0,4.0,4.5,5.0,0.0,4.666666666666667
Brändö,2014,0.0,0.0,4.0,0.0,4.0,89.42857142857143,57.5,15.5,37.0,53.125,0.0,4.0,4.0,6.0,6.0,14.0,40.375,368.0,30.0,4.0,0.0,68.125,0.0,9.0,4.5,5.0,0.0,4.666666666666667
Brändö,2015,0.0,0.0,4.0,0.0,4.0,89.42857142857143,4.0,4.0,37.0,53.125,0.0,4.0,4.0,6.0,6.0,14.0,40.375,365.0,34.0,4.0,0.0,4.0,0.0,6.0,4.5,5.0,0.0,4.666666666666667
Brändö,2016,0.0,0.0,4.0,0.0,4.0,89.42857142857143,9.0,5.0,35.0,53.125,0.0,4.0,4.0,6.0,6.0,14.0,40.375,337.0,36.0,4.0,0.0,4.0,0.0,6.0,4.5,5.0,0.0,4.666666666666667
Brändö,2017,0.0,0.0,0.0,0.0,4.0,89.42857142857143,6.0,5.0,34.0,53.125,0.0,4.0,4.0,6.0,4.0,14.0,40.375,329.0,21.0,4.0,0.0,4.0,0.0,4.0,4.5,5.0,0.0,4.666666666666667
Brändö,2018,0.0,63.23076923076923,0.0,5.6923076923076925,4.0,89.42857142857143,4.0,5.0,28.46153846153846,53.125,0.0,4.0,4.0,6.0,4.0,14.0,40.375,151.3846153846154,7.384615384615385,4.0,5.615384615384615,4.0,20.46153846153846,6.0,4.5,5.0,2.0,4.666666666666667
Brändö,2019,0.0,64.07692307692308,0.0,6.3076923076923075,4.0,89.42857142857143,4.142857142857143,5.0,29.23076923076923,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,145.84615384615384,6.5,4.0,5.846153846153846,4.0,19.923076923076923,5.0,4.5,5.0,0.0,4.666666666666667
Brändö,2020,0.0,66.3076923076923,0.0,6.769230769230769,4.0,89.42857142857143,4.0,5.0,26.76923076923077,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,142.92307692307693,6.636363636363637,4.0,5.076923076923077,4.0,18.384615384615383,6.0,4.5,5.0,3.4,4.666666666666667
Brändö,2021,0.0,64.92307692307692,0.0,4.923076923076923,4.0,89.42857142857143,5.0,5.0,27.076923076923077,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,148.3846153846154,15.428571428571429,4.0,5.538461538461538,4.0,19.384615384615383,4.666666666666667,4.5,5.0,3.875,4.666666666666667
Brändö,2022,0.0,57.61538461538461,0.0,5.230769230769231,4.0,89.42857142857143,4.75,5.0,29.23076923076923,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,143.53846153846155,15.222222222222221,4.0,5.3076923076923075,4.0,17.307692307692307,6.0,4.5,5.0,4.636363636363637,4.666666666666667
Brändö,2023,0.0,51.38461538461539,0.0,3.5,4.0,89.42857142857143,4.777777777777778,5.0,29.076923076923077,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,140.30769230769232,8.75,4.0,4.6923076923076925,4.0,15.23076923076923,6.428571428571429,4.5,5.0,3.6666666666666665,4.666666666666667
Brändö,2024,0.0,49.5,0.0,4.0,4.0,89.42857142857143,4.833333333333333,5.0,26.875,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,121.875,5.2,4.0,5.0,4.0,15.75,4.166666666666667,4.5,5.0,4.5,4.666666666666667
Eckerö,2008,0.0,0.0,0.0,0.0,4.0,89.42857142857143,7.0,5.0,98.0,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,675.0,63.0,4.0,5.0,4.0,0.0,29.0,5.0,5.0,0.0,4.666666666666667
Eckerö,2009,0.0,0.0,0.0,0.0,4.0,89.42857142857143,6.0,5.0,95.0,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,674.0,70.0,4.0,5.0,4.0,0.0,20.0,5.0,5.0,0.0,4.666666666666667
Eckerö,2010,0.0,0.0,0.0,0.0,4.0,89.42857142857143,6.0,5.0,99.0,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,677.0,60.0,4.0,5.0,4.0,0.0,18.0,4.0,5.0,0.0,4.666666666666667
Eckerö,2011,0.0,0.0,0.0,0.0,4.0,89.42857142857143,8.0,5.0,100.0,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,687.0,69.0,4.0,0.0,4.0,0.0,27.0,4.0,5.0,0.0,4.666666666666667
Eckerö,2012,0.0,0.0,0.0,0.0,4.0,89.42857142857143,10.0,5.0,98.0,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,708.0,52.0,4.0,0.0,4.0,0.0,43.0,6.0,5.0,0.0,4.666666666666667
Eckerö,2013,0.0,0.0,0.0,0.0,4.0,89.42857142857143,7.0,4.0,93.0,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,703.0,56.0,4.0,0.0,4.0,0.0,26.0,8.0,5.0,0.0,4.666666666666667
Eckerö,2014,0.0,0.0,0.0,0.0,4.0,89.42857142857143,6.0,4.0,91.0,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,678.0,47.0,4.0,0.0,4.0,0.0,17.0,8.0,5.0,0.0,4.666666666666667
Eckerö,2015,0.0,0.0,0.0,0.0,4.0,89.42857142857143,10.0,4.0,94.0,53.125,0.0,4.0,4.0,6.0,4.0,14.0,0.0,683.0,61.0,4.0,0.0,4.0,0.0,17.0,4.0,5.0,0.0,4.666666666666667
Eckerö,2016,0.0,0.0,0.0,0.0,4.0,89.42857142857143,6.0,4.0,89.0,53.125,0.0,4.0,4.0,6.0,5.0,14.0,0.0,635.0,48.0,4.0,0.0,4.0,0.0,26.0,7.0,5.0,0.0,4.666666666666667
Eckerö,2017,0.0,0.0,0.0,0.0,4.0,89.42857142857143,5.0,4.0,99.0,53.125,0.0,4.0,4.0,6.0,5.0,14.0,0.0,633.0,46.0,4.0,0.0,4.0,0.0,34.0,4.0,5.0,0.0,4.666666666666667
Eckerö,2018,7.0,101.76923076923077,0.0,12.76923076923077,4.0,89.42857142857143,4.333333333333333,4.0,88.53846153846153,53.125,0.0,4.0,4.0,6.0,5.0,8.0,0.0,293.0769230769231,12.307692307692308,4.0,6.461538461538462,4.0,46.0,11.9,7.0,5.0,10.23076923076923,4.666666666666667
Eckerö,2019,10.0,100.84615384615384,0.0,9.23076923076923,4.0,89.42857142857143,4.9,4.0,85.84615384615384,53.125,0.0,4.0,4.0,6.0,5.0,8.0,0.0,298.84615384615387,15.23076923076923,4.0,6.3076923076923075,4.0,44.15384615384615,7.5,7.0,5.0,10.615384615384615,4.666666666666667
Eckerö,2020,9.076923076923077,115.07692307692308,0.0,11.307692307692308,4.0,89.42857142857143,5.7272727272727275,4.0,85.53846153846153,53.125,0.0,4.0,4.0,6.0,5.0,5.0,0.0,285.3076923076923,14.923076923076923,4.0,8.923076923076923,2.5,48.23076923076923,8.923076923076923,7.0,5.0,14.23076923076923,4.666666666666667
Eckerö,2021,7.230769230769231,111.38461538461539,0.0,13.538461538461538,4.0,89.42857142857143,6.230769230769231,4.666666666666667,86.15384615384616,53.125,0.0,4.0,4.0,6.0,5.0,5.0,0.0,289.46153846153845,20.46153846153846,4.0,8.76923076923077,2.5,43.0,10.615384615384615,9.0,5.0,10.692307692307692,4.666666666666667
Eckerö,2022,9.384615384615385,110.3076923076923,0.0,11.615384615384615,4.0,89.42857142857143,6.153846153846154,4.25,83.84615384615384,53.125,0.0,4.0,4.0,6.0,5.0,5.0,0.0,298.0769230769231,28.53846153846154,4.0,10.923076923076923,2.5,43.0,8.923076923076923,9.0,5.0,9.461538461538462,4.666666666666667
Eckerö,2023,8.384615384615385,111.3076923076923,0.0,11.384615384615385,4.0,89.42857142857143,5.2727272727272725,6.0,80.84615384615384,53.125,0.0,4.0,4.0,6.0,5.0,5.0,0.0,296.61538461538464,15.461538461538462,4.0,13.923076923076923,2.5,40.38461538461539,9.166666666666666,9.0,5.0,8.23076923076923,4.666666666666667
Eckerö,2024,6.875,103.625,0.0,11.875,4.0,89.42857142857143,5.2,6.0,80.25,53.125,0.0,4.0,4.0,6.0,5.0,5.0,0.0,266.0,15.5,4.0,13.625,2.5,36.125,10.75,9.0,5.0,13.375,4.666666666666667
Enonkoski,2008,6.875,0.0,0.0,0.0,4.0,46.0,21.0,11.0,144.0,21.0,0.0,4.0,4.0,6.0,56.0,5.0,0.0,1260.0,106.0,4.0,13.625,102.0,0.0,28.0,9.0,5.0,0.0,13.0
Enonkoski,2009,0.0,0.0,0.0,0.0,4.0,42.0,22.0,9.0,141.0,23.0,0.0,4.0,4.0,6.0,65.0,5.0,0.0,1256.0,99.0,4.0,13.625,86.0,0.0,28.0,9.0,5.0,0.0,14.0
Enonkoski,2010,0.0,0.0,0.0,0.0,4.0,36.0,26.0,8.0,131.0,23.0,0.0,4.0,4.0,6.0,62.0,5.0,0.0,1285.0,83.0,4.0,13.625,79.0,0.0,36.0,4.0,5.0,0.0,16.0
Enonkoski,2011,0.0,0.0,0.0,0.0,4.0,36.0,24.0,6.0,129.0,30.0,0.0,4.0,4.0,6.0,58.0,5.0,0.0,1233.0,69.0,4.0,0.0,66.0,0.0,35.0,9.0,5.0,0.0,12.0
Enonkoski,2012,0.0,0.0,0.0,0.0,4.0,31.0,26.0,7.0,133.0,30.0,0.0,4.0,4.0,6.0,41.0,5.0,0.0,1220.0,78.0,4.0,0.0,71.0,0.0,39.0,6.0,5.0,0.0,18.0
Enonkoski,2013,0.0,0.0,0.0,0.0,4.0,39.0,32.0,10.0,133.0,28.0,0.0,4.0,4.0,6.0,36.0,5.0,0.0,1230.0,77.0,4.0,0.0,83.0,0.0,33.0,7.0,5.0,0.0,12.0
Enonkoski,2014,0.0,0.0,0.0,0.0,4.0,42.0,37.0,18.0,127.0,27.0,0.0,4.0,4.0,6.0,45.0,5.0,0.0,1227.0,83.0,4.0,0.0,75.0,0.0,25.0,9.0,5.0,0.0,6.0
Enonkoski,2015,0.0,0.0,0.0,0.0,4.0,40.0,32.0,10.0,126.0,25.0,0.0,4.0,4.0,6.0,34.0,5.0,0.0,1190.0,66.0,4.0,0.0,69.0,0.0,26.0,9.0,5.0,0.0,11.0
Enonkoski,2016,0.0,0.0,0.0,0.0,4.0,39.0,34.0,11.0,117.0,32.0,0.0,4.0,4.0,6.0,42.0,5.0,0.0,1063.0,68.0,4.0,0.0,78.0,0.0,36.0,8.0,5.0,0.0,10.0
Enonkoski,2017,0.0,0.0,0.0,0.0,4.0,38.0,28.0,6.0,105.0,25.0,0.0,4.0,4.0,6.0,38.0,5.0,0.0,1046.0,64.0,4.0,0.0,81.0,0.0,31.0,7.0,5.0,0.0,8.0
Enonkoski,2018,9.538461538461538,335.0,0.0,58.69230769230769,4.0,13.909090909090908,8.692307692307692,5.666666666666667,104.76923076923077,13.461538461538462,0.0,4.0,4.0,6.0,17.0,5.0,19.846153846153847,597.9230769230769,21.0,4.0,31.384615384615383,50.69230769230769,89.3076923076923,8.090909090909092,4.0,5.0,33.69230769230769,4.0
Enonkoski,2019,8.615384615384615,322.2307692307692,0.0,54.92307692307692,4.0,10.090909090909092,8.076923076923077,4.333333333333333,102.84615384615384,12.615384615384615,0.0,4.0,4.0,6.0,18.727272727272727,5.0,18.384615384615383,576.0,20.153846153846153,4.0,30.846153846153847,45.69230769230769,88.61538461538461,8.454545454545455,4.0,5.0,34.0,8.0
Enonkoski,2020,9.923076923076923,344.7692307692308,0.0,58.30769230769231,4.0,11.555555555555555,11.923076923076923,5.666666666666667,102.46153846153847,11.692307692307692,0.0,4.0,4.0,6.0,21.09090909090909,5.0,21.307692307692307,558.9230769230769,20.153846153846153,4.0,40.15384615384615,54.23076923076923,101.6923076923077,9.076923076923077,4.0,5.0,36.07692307692308,14.0
Enonkoski,2021,14.0,339.3076923076923,0.0,61.76923076923077,4.0,10.1,14.615384615384615,5.2,105.76923076923077,14.461538461538462,0.0,4.0,4.0,6.0,19.09090909090909,8.0,25.076923076923077,554.6923076923077,16.615384615384617,4.0,38.15384615384615,50.92307692307692,100.53846153846153,13.384615384615385,8.0,5.0,38.84615384615385,11.0
Enonkoski,2022,12.307692307692308,324.0,0.0,57.46153846153846,4.0,13.4,16.46153846153846,5.666666666666667,104.3076923076923,15.076923076923077,0.0,4.0,4.0,6.0,20.818181818181817,6.0,25.0,551.6923076923077,31.153846153846153,4.0,35.0,44.53846153846154,100.15384615384616,12.153846153846153,7.0,5.0,39.76923076923077,9.0
Enonkoski,2023,11.76923076923077,305.46153846153845,0.0,51.92307692307692,4.0,14.416666666666666,18.76923076923077,6.375,103.3076923076923,16.46153846153846,0.0,4.0,4.0,6.0,20.90909090909091,6.0,22.923076923076923,535.0769230769231,22.615384615384617,4.0,28.923076923076923,39.76923076923077,88.76923076923077,9.153846153846153,4.0,5.0,35.76923076923077,4.0
Enonkoski,2024,10.625,298.0,0.0,56.75,4.0,11.375,17.25,4.285714285714286,98.0,10.625,0.0,4.0,4.0,6.0,14.875,6.0,14.625,481.25,13.375,4.0,28.125,35.0,86.125,7.625,4.0,5.0,35.125,4.0
Enontekiö,2008,10.625,0.0,0.0,0.0,6.0,29.0,33.0,34.0,183.0,32.0,0.0,4.0,4.0,6.0,100.0,6.0,14.625,1484.0,106.0,4.0,28.125,129.0,0.0,33.0,4.0,5.0,0.0,14.0
Enontekiö,2009,0.0,0.0,0.0,0.0,10.0,28.0,36.0,45.0,179.0,27.0,0.0,4.0,4.0,6.0,90.0,6.0,14.625,1488.0,97.0,4.0,28.125,146.0,0.0,42.0,4.0,5.0,0.0,18.0
Enontekiö,2010,0.0,0.0,0.0,0.0,4.0,23.0,26.0,26.0,165.0,29.0,0.0,4.0,4.0,6.0,98.0,6.0,14.625,1477.0,115.0,4.0,28.125,134.0,0.0,44.0,4.0,5.0,0.0,24.0
